CMN,sesso,cittadinanza,anno,valore
1043,M,S,2020,47
1043,M,T,2018,837
1043,M,T,2019,833
1043,M,T,2020,834
1043,T,I,2018,1505
1043,T,I,2019,1511
1043,T,I,2020,1523
1043,T,S,2018,116
1043,T,S,2019,112
1043,T,S,2020,99
1043,T,T,2018,1621
1043,T,T,2019,1623
1043,T,T,2020,1622
1044,F,I,2018,2871
1044,F,I,2019,2798
1044,F,I,2020,2751
1044,F,S,2018,224
1044,F,S,2019,215
1044,F,S,2020,211
1044,F,T,2018,3095
1044,F,T,2019,3013
1044,F,T,2020,2962
1044,M,I,2018,2648
1044,M,I,2019,2613
1044,M,I,2020,2565
1044,M,S,2018,179
1044,M,S,2019,180
1044,M,S,2020,176
1044,M,T,2018,2827
1044,M,T,2019,2793
1044,M,T,2020,2741
1044,T,I,2018,5519
1044,T,I,2019,5411
1044,T,I,2020,5316
1044,T,S,2018,403
1044,T,S,2019,395
1044,T,S,2020,387
1044,T,T,2018,5922
1044,T,T,2019,5806
1044,T,T,2020,5703
1045,F,I,2018,3087
1045,F,I,2019,3053
1045,F,I,2020,3027
1045,F,S,2018,195
1045,F,S,2019,189
1045,F,S,2020,169
1045,F,T,2018,3282
1045,F,T,2019,3242
1045,F,T,2020,3196
1045,M,I,2018,2982
1045,M,I,2019,2960
1045,M,I,2020,2960
1045,M,S,2018,153
1045,M,S,2019,144
1045,M,S,2020,136
1045,M,T,2018,3135
1045,M,T,2019,3104
1045,M,T,2020,3096
1045,T,I,2018,6069
1045,T,I,2019,6013
1045,T,I,2020,5987
1045,T,S,2018,348
1045,T,S,2019,333
1045,T,S,2020,305
1045,T,T,2018,6417
1045,T,T,2019,6346
1045,T,T,2020,6292
1046,F,I,2018,1583
1046,F,I,2019,1566
1046,F,I,2020,1554
1046,F,S,2018,139
1046,F,S,2019,135
1046,F,S,2020,121
1046,F,T,2018,1722
1046,F,T,2019,1701
1046,F,T,2020,1675
1046,M,I,2018,1577
1046,M,I,2019,1566
1046,M,I,2020,1565
1046,M,S,2018,92
1046,M,S,2019,91
1046,M,S,2020,94
1046,M,T,2018,1669
1046,M,T,2019,1657
1046,M,T,2020,1659
1046,T,I,2018,3160
1046,T,I,2019,3132
1046,T,I,2020,3119
1046,T,S,2018,231
1046,T,S,2019,226
1046,T,S,2020,215
1046,T,T,2018,3391
1046,T,T,2019,3358
1046,T,T,2020,3334
1047,F,I,2018,3530
1047,F,I,2019,3469
1047,F,I,2020,3458
1047,F,S,2018,342
1047,F,S,2019,349
1047,F,S,2020,329
1047,F,T,2018,3872
1047,F,T,2019,3818
1047,F,T,2020,3787
1047,M,I,2018,3284
1047,M,I,2019,3257
1047,M,I,2020,3247
1047,M,S,2018,317
1047,M,S,2019,336
1047,M,S,2020,310
1047,M,T,2018,3601
1047,M,T,2019,3593
1047,M,T,2020,3557
1047,T,I,2018,6814
1047,T,I,2019,6726
1047,T,I,2020,6705
1047,T,S,2018,659
1047,T,S,2019,685
1047,T,S,2020,639
1047,T,T,2018,7473
1047,T,T,2019,7411
1047,T,T,2020,7344
1048,F,I,2018,2960
1048,F,I,2019,2984
1048,F,I,2020,2953
1048,F,S,2018,129
1048,F,S,2019,130
1048,F,S,2020,119
1048,F,T,2018,3089
1048,F,T,2019,3114
1048,F,T,2020,3072
1048,M,I,2018,2812
1048,M,I,2019,2807
1048,M,I,2020,2752
1048,M,S,2018,91
1048,M,S,2019,90
1048,M,S,2020,91
1048,M,T,2018,2903
1048,M,T,2019,2897
1048,M,T,2020,2843
1048,T,I,2018,5772
1048,T,I,2019,5791
1048,T,I,2020,5705
1048,T,S,2018,220
1048,T,S,2019,220
1048,T,S,2020,210
1048,T,T,2018,5992
1048,T,T,2019,6011
1048,T,T,2020,5915
1049,F,I,2018,647
1049,F,I,2019,639
1049,F,I,2020,633
1049,F,S,2018,27
1049,F,S,2019,30
1049,F,S,2020,38
1049,F,T,2018,674
1049,F,T,2019,669
1049,F,T,2020,671
1049,M,I,2018,635
1049,M,I,2019,637
1049,M,I,2020,628
1049,M,S,2018,25
1049,M,S,2019,33
1049,M,S,2020,34
1049,M,T,2018,660
1049,M,T,2019,670
1049,M,T,2020,662
1049,T,I,2018,1282
1049,T,I,2019,1276
1049,T,I,2020,1261
1049,T,S,2018,52
1049,T,S,2019,63
1049,T,S,2020,72
1049,T,T,2018,1334
1049,T,T,2019,1339
1049,T,T,2020,1333
1050,F,I,2018,564
1050,F,I,2019,561
1050,F,I,2020,571
1050,F,S,2018,55
1050,F,S,2019,47
1050,F,S,2020,59
1050,F,T,2018,619
1050,F,T,2019,608
1050,F,T,2020,630
1050,M,I,2018,537
1050,M,I,2019,532
1050,M,I,2020,550
1050,M,S,2018,40
1050,M,S,2019,36
1050,M,S,2020,39
1050,M,T,2018,577
1050,M,T,2019,568
1050,M,T,2020,589
1050,T,I,2018,1101
1050,T,I,2019,1093
1050,T,I,2020,1121
1050,T,S,2018,95
1050,T,S,2019,83
1050,T,S,2020,98
1050,T,T,2018,1196
1050,T,T,2019,1176
1050,T,T,2020,1219
1051,F,I,2018,2733
1051,F,I,2019,2725
1051,F,I,2020,2706
1051,F,S,2018,118
1051,F,S,2019,120
1051,F,S,2020,134
1051,F,T,2018,2851
1051,F,T,2019,2845
1051,F,T,2020,2840
1051,M,I,2018,2716
1051,M,I,2019,2719
1051,M,I,2020,2692
1051,M,S,2018,68
1051,M,S,2019,81
1051,M,S,2020,95
1051,M,T,2018,2784
1051,M,T,2019,2800
1051,M,T,2020,2787
1051,T,I,2018,5449
1051,T,I,2019,5444
1051,T,I,2020,5398
1051,T,S,2018,186
1051,T,S,2019,201
1051,T,S,2020,229
1051,T,T,2018,5635
1051,T,T,2019,5645
1051,T,T,2020,5627
1052,F,I,2018,132
1052,F,I,2019,129
1052,F,I,2020,128
1052,F,S,2018,3
1052,F,S,2019,4
1052,F,S,2020,6
1052,F,T,2018,135
1052,F,T,2019,133
1052,F,T,2020,134
1052,M,I,2018,144
1052,M,I,2019,141
1052,M,I,2020,141
1052,M,S,2020,2
1052,M,T,2018,144
1052,M,T,2019,141
1052,M,T,2020,143
1052,T,I,2018,276
1052,T,I,2019,270
1052,T,I,2020,269
1052,T,S,2018,3
1052,T,S,2019,4
1052,T,S,2020,8
1052,T,T,2018,279
1052,T,T,2019,274
1052,T,T,2020,277
1053,F,I,2018,1288
1053,F,I,2019,1274
1053,F,I,2020,1261
1053,F,S,2018,53
1053,F,S,2019,50
1053,F,S,2020,48
1053,F,T,2018,1341
1053,F,T,2019,1324
1053,F,T,2020,1309
1053,M,I,2018,1251
1053,M,I,2019,1232
1053,M,I,2020,1234
1053,M,S,2018,36
1053,M,S,2019,32
1053,M,S,2020,31
1053,M,T,2018,1287
1053,M,T,2019,1264
1053,M,T,2020,1265
1053,T,I,2018,2539
1053,T,I,2019,2506
1053,T,I,2020,2495
1053,T,S,2018,89
1053,T,S,2019,82
1053,T,S,2020,79
1053,T,T,2018,2628
1053,T,T,2019,2588
1053,T,T,2020,2574
1054,F,I,2018,268
1054,F,I,2019,267
1054,F,I,2020,264
1054,F,S,2018,8
1054,F,S,2019,11
1054,F,S,2020,11
1054,F,T,2018,276
1054,F,T,2019,278
1054,F,T,2020,275
1054,M,I,2018,303
1054,M,I,2019,308
1054,M,I,2020,305
1054,M,S,2018,7
1054,M,S,2019,8
1054,M,S,2020,8
1054,M,T,2018,310
1054,M,T,2019,316
1054,M,T,2020,313
1054,T,I,2018,571
1054,T,I,2019,575
1054,T,I,2020,569
1054,T,S,2018,15
1054,T,S,2019,19
1054,T,S,2020,19
1054,T,T,2018,586
1054,T,T,2019,594
1054,T,T,2020,588
1055,F,I,2018,999
1055,F,I,2019,991
1055,F,I,2020,988
1055,F,S,2018,40
1055,F,S,2019,39
1055,F,S,2020,33
1055,F,T,2018,1039
1055,F,T,2019,1030
1055,F,T,2020,1021
1055,M,I,2018,1012
1055,M,I,2019,1014
1055,M,I,2020,1017
1055,M,S,2018,28
1055,M,S,2019,23
1055,M,S,2020,19
1055,M,T,2018,1040
1055,M,T,2019,1037
1055,M,T,2020,1036
1055,T,I,2018,2011
1055,T,I,2019,2005
1055,T,I,2020,2005
1055,T,S,2018,68
1055,T,S,2019,62
1055,T,S,2020,52
1055,T,T,2018,2079
1055,T,T,2019,2067
1055,T,T,2020,2057
1056,F,I,2018,437
1056,F,I,2019,440
1056,F,I,2020,434
1056,F,S,2018,30
1056,F,S,2019,25
1056,F,S,2020,22
1056,F,T,2018,467
1056,F,T,2019,465
1056,F,T,2020,456
1056,M,I,2018,423
1056,M,I,2019,426
1056,M,I,2020,429
1056,M,S,2018,14
1056,M,S,2019,15
1056,M,S,2020,16
1056,M,T,2018,437
1056,M,T,2019,441
1056,M,T,2020,445
1056,T,I,2018,860
1056,T,I,2019,866
1056,T,I,2020,863
1056,T,S,2018,44
1056,T,S,2019,40
1056,T,S,2020,38
1056,T,T,2018,904
1056,T,T,2019,906
1056,T,T,2020,901
1057,F,I,2018,377
1057,F,I,2019,374
1057,F,I,2020,365
1057,F,S,2018,24
1057,F,S,2019,29
1057,F,S,2020,24
1057,F,T,2018,401
1057,F,T,2019,403
1057,F,T,2020,389
1057,M,I,2018,343
1057,M,I,2019,336
1057,M,I,2020,329
1057,M,S,2018,22
1057,M,S,2019,26
1057,M,S,2020,21
1057,M,T,2018,365
1057,M,T,2019,362
1057,M,T,2020,350
1057,T,I,2018,720
1057,T,I,2019,710
1057,T,I,2020,694
1057,T,S,2018,46
1057,T,S,2019,55
1057,T,S,2020,45
1057,T,T,2018,766
1057,T,T,2019,765
1057,T,T,2020,739
1058,F,I,2018,4316
1058,F,I,2019,4309
1058,F,I,2020,4232
1058,F,S,2018,401
1058,F,S,2019,413
1058,F,S,2020,392
1058,F,T,2018,4717
1058,F,T,2019,4722
1058,F,T,2020,4624
1058,M,I,2018,4111
1058,M,I,2019,4070
1058,M,I,2020,4006
1058,M,S,2018,427
1058,M,S,2019,432
1058,M,S,2020,421
1058,M,T,2018,4538
1058,M,T,2019,4502
1058,M,T,2020,4427
1058,T,I,2018,8427
1058,T,I,2019,8379
1058,T,I,2020,8238
1058,T,S,2018,828
1058,T,S,2019,845
1058,T,S,2020,813
1058,T,T,2018,9255
1058,T,T,2019,9224
1058,T,T,2020,9051
1059,F,I,2018,13163
1059,F,I,2019,13097
1059,F,I,2020,13128
1059,F,S,2018,1454
1059,F,S,2019,1437
1059,F,S,2020,1371
1059,F,T,2018,14617
1059,F,T,2019,14534
1059,F,T,2020,14499
1059,M,I,2018,12680
1059,M,I,2019,12672
1059,M,I,2020,12644
1059,M,S,2018,1278
1059,M,S,2019,1279
1059,M,S,2020,1256
1059,M,T,2018,13958
1059,M,T,2019,13951
1059,M,T,2020,13900
1059,T,I,2018,25843
1059,T,I,2019,25769
1059,T,I,2020,25772
1059,T,S,2018,2732
1059,T,S,2019,2716
1059,T,S,2020,2627
1059,T,T,2018,28575
1059,T,T,2019,28485
1059,T,T,2020,28399
1060,F,I,2018,890
1060,F,I,2019,879
1060,F,I,2020,880
1060,F,S,2018,63
1060,F,S,2019,70
1060,F,S,2020,58
1060,F,T,2018,953
1060,F,T,2019,949
1060,F,T,2020,938
1060,M,I,2018,869
1060,M,I,2019,868
1060,M,I,2020,874
1060,M,S,2018,55
1060,M,S,2019,57
1060,M,S,2020,50
1060,M,T,2018,924
1060,M,T,2019,925
1060,M,T,2020,924
1060,T,I,2018,1759
1060,T,I,2019,1747
1060,T,I,2020,1754
1060,T,S,2018,118
1060,T,S,2019,127
1060,T,S,2020,108
1060,T,T,2018,1877
1060,T,T,2019,1874
1060,T,T,2020,1862
1061,F,I,2018,702
1061,F,I,2019,704
1061,F,I,2020,706
1061,F,S,2018,55
1061,F,S,2019,55
1061,F,S,2020,58
1061,F,T,2018,757
1061,F,T,2019,759
1061,F,T,2020,764
1061,M,I,2018,692
1061,M,I,2019,683
1061,M,I,2020,681
1061,M,S,2018,57
1061,M,S,2019,69
1061,M,S,2020,87
1061,M,T,2018,749
1061,M,T,2019,752
1061,M,T,2020,768
1061,T,I,2018,1394
1061,T,I,2019,1387
1061,T,I,2020,1387
1061,T,S,2018,112
1061,T,S,2019,124
1061,T,S,2020,145
1061,T,T,2018,1506
1061,T,T,2019,1511
1061,T,T,2020,1532
1062,F,I,2018,1425
1062,F,I,2019,1434
1062,F,I,2020,1430
1062,F,S,2018,98
1062,F,S,2019,94
1062,F,S,2020,94
1062,F,T,2018,1523
1062,F,T,2019,1528
1062,F,T,2020,1524
1062,M,I,2018,1439
1062,M,I,2019,1439
1062,M,I,2020,1427
1062,M,S,2018,64
1062,M,S,2019,55
1062,M,S,2020,54
1062,M,T,2018,1503
1062,M,T,2019,1494
1062,M,T,2020,1481
1062,T,I,2018,2864
1062,T,I,2019,2873
1062,T,I,2020,2857
1062,T,S,2018,162
1062,T,S,2019,149
1062,T,S,2020,148
1062,T,T,2018,3026
1062,T,T,2019,3022
1062,T,T,2020,3005
1063,F,I,2018,6564
1063,F,I,2019,6556
1063,F,I,2020,6493
1063,F,S,2018,512
1063,F,S,2019,495
1063,F,S,2020,473
1063,F,T,2018,7076
1063,F,T,2019,7051
1063,F,T,2020,6966
1063,M,I,2018,6387
1063,M,I,2019,6435
1063,M,I,2020,6399
1063,M,S,2018,420
1063,M,S,2019,421
1063,M,S,2020,384
1063,M,T,2018,6807
1063,M,T,2019,6856
1063,M,T,2020,6783
1063,T,I,2018,12951
1063,T,I,2019,12991
1063,T,I,2020,12892
1063,T,S,2018,932
1063,T,S,2019,916
1063,T,S,2020,857
1063,T,T,2018,13883
1063,T,T,2019,13907
1063,T,T,2020,13749
1064,F,I,2018,815
1064,F,I,2019,800
1064,F,I,2020,797
1064,F,S,2018,66
1064,F,S,2019,57
1064,F,S,2020,58
1064,F,T,2018,881
1064,F,T,2019,857
1064,F,T,2020,855
1064,M,I,2018,844
1064,M,I,2019,847
1064,M,I,2020,850
1064,M,S,2018,49
1064,M,S,2019,44
1064,M,S,2020,50
1064,M,T,2018,893
1064,M,T,2019,891
1064,M,T,2020,900
1064,T,I,2018,1659
1064,T,I,2019,1647
1064,T,I,2020,1647
1064,T,S,2018,115
1064,T,S,2019,101
1064,T,S,2020,108
1064,T,T,2018,1774
1064,T,T,2019,1748
1064,T,T,2020,1755
1065,F,I,2018,1034
1065,F,I,2019,1020
1065,F,I,2020,988
1065,F,S,2018,98
1065,F,S,2019,88
1065,F,S,2020,90
1065,F,T,2018,1132
1065,F,T,2019,1108
1065,F,T,2020,1078
1065,M,I,2018,1016
1065,M,I,2019,1007
1065,M,I,2020,1002
1065,M,S,2018,85
1065,M,S,2019,80
1065,M,S,2020,85
1065,M,T,2018,1101
1065,M,T,2019,1087
1065,M,T,2020,1087
1065,T,I,2018,2050
1065,T,I,2019,2027
1065,T,I,2020,1990
1065,T,S,2018,183
1065,T,S,2019,168
1065,T,S,2020,175
1065,T,T,2018,2233
1065,T,T,2019,2195
1065,T,T,2020,2165
1066,F,I,2018,4568
1066,F,I,2019,4497
1066,F,I,2020,4419
1066,F,S,2018,493
1066,F,S,2019,495
1066,F,S,2020,490
1066,F,T,2018,5061
1066,F,T,2019,4992
1066,F,T,2020,4909
1066,M,I,2018,4289
1066,M,I,2019,4285
1066,M,I,2020,4202
1066,M,S,2018,601
1066,M,S,2019,565
1066,M,S,2020,556
1066,M,T,2018,4890
1066,M,T,2019,4850
1066,M,T,2020,4758
1066,T,I,2018,8857
1066,T,I,2019,8782
1066,T,I,2020,8621
1066,T,S,2018,1094
1066,T,S,2019,1060
1066,T,S,2020,1046
1066,T,T,2018,9951
1066,T,T,2019,9842
1066,T,T,2020,9667
1067,F,I,2018,191
1067,F,I,2019,184
1067,F,I,2020,178
1067,F,S,2018,20
1067,F,S,2019,17
1067,F,S,2020,16
1067,F,T,2018,211
1067,F,T,2019,201
1067,F,T,2020,194
1067,M,I,2018,210
1067,M,I,2019,206
1067,M,I,2020,213
1067,M,S,2018,11
1067,M,S,2019,9
1067,M,S,2020,9
1067,M,T,2018,221
1067,M,T,2019,215
1067,M,T,2020,222
1067,T,I,2018,401
1067,T,I,2019,390
1067,T,I,2020,391
1067,T,S,2018,31
1067,T,S,2019,26
1067,T,S,2020,25
1067,T,T,2018,432
1067,T,T,2019,416
1067,T,T,2020,416
1068,F,I,2018,3160
1068,F,I,2019,3133
1068,F,I,2020,3102
1068,F,S,2018,155
1068,F,S,2019,161
1068,F,S,2020,158
1068,F,T,2018,3315
1068,F,T,2019,3294
1068,F,T,2020,3260
1068,M,I,2018,3140
1068,M,I,2019,3111
1068,M,I,2020,3087
1068,M,S,2018,95
1068,M,S,2019,96
1068,M,S,2020,99
1068,M,T,2018,3235
1068,M,T,2019,3207
1068,M,T,2020,3186
1068,T,I,2018,6300
1068,T,I,2019,6244
1068,T,I,2020,6189
1068,T,S,2018,250
1068,T,S,2019,257
1068,T,S,2020,257
1068,T,T,2018,6550
1068,T,T,2019,6501
1068,T,T,2020,6446
1069,F,I,2018,1085
1069,F,I,2019,1091
1069,F,I,2020,1069
1069,F,S,2018,72
1069,F,S,2019,64
1069,F,S,2020,64
1069,F,T,2018,1157
1069,F,T,2019,1155
1069,F,T,2020,1133
1069,M,I,2018,1072
1069,M,I,2019,1063
1069,M,I,2020,1043
1069,M,S,2018,80
1069,M,S,2019,70
1069,M,S,2020,61
1069,M,T,2018,1152
1069,M,T,2019,1133
1069,M,T,2020,1104
1069,T,I,2018,2157
1069,T,I,2019,2154
1069,T,I,2020,2112
1069,T,S,2018,152
1069,T,S,2019,134
1069,T,S,2020,125
1069,T,T,2018,2309
1069,T,T,2019,2288
1069,T,T,2020,2237
1070,F,I,2018,2554
1070,F,I,2019,2564
1070,F,I,2020,2505
1070,F,S,2018,217
1070,F,S,2019,222
1070,F,S,2020,219
1070,F,T,2018,2771
1070,F,T,2019,2786
1070,F,T,2020,2724
1070,M,I,2018,2544
1070,M,I,2019,2527
1070,M,I,2020,2485
1070,M,S,2018,168
1070,M,S,2019,167
1070,M,S,2020,176
1070,M,T,2018,2712
1070,M,T,2019,2694
1070,M,T,2020,2661
1070,T,I,2018,5098
1070,T,I,2019,5091
1070,T,I,2020,4990
1070,T,S,2018,385
1070,T,S,2019,389
1070,T,S,2020,395
1070,T,T,2018,5483
1070,T,T,2019,5480
1070,T,T,2020,5385
1071,F,I,2018,885
1071,F,I,2019,864
1071,F,I,2020,845
1071,F,S,2018,46
1071,F,S,2019,44
1071,F,S,2020,47
1071,F,T,2018,931
1071,F,T,2019,908
1071,F,T,2020,892
1071,M,I,2018,853
1071,M,I,2019,852
1071,M,I,2020,841
1071,M,S,2018,29
1071,M,S,2019,27
1071,M,S,2020,28
1071,M,T,2018,882
1071,M,T,2019,879
1071,M,T,2020,869
1071,T,I,2018,1738
1071,T,I,2019,1716
1071,T,I,2020,1686
1071,T,S,2018,75
1071,T,S,2019,71
1071,T,S,2020,75
1071,T,T,2018,1813
1071,T,T,2019,1787
1071,T,T,2020,1761
1072,F,I,2018,458
1072,F,I,2019,454
1072,F,I,2020,451
1072,F,S,2018,42
1072,F,S,2019,45
1072,F,S,2020,45
1072,F,T,2018,500
1072,F,T,2019,499
1072,F,T,2020,496
1072,M,I,2018,488
1072,M,I,2019,485
1072,M,I,2020,470
1072,M,S,2018,61
1072,M,S,2019,52
1072,M,S,2020,66
1072,M,T,2018,549
1072,M,T,2019,537
1072,M,T,2020,536
1072,T,I,2018,946
1072,T,I,2019,939
1072,T,I,2020,921
1072,T,S,2018,103
1072,T,S,2019,97
1072,T,S,2020,111
1072,T,T,2018,1049
1072,T,T,2019,1036
1072,T,T,2020,1032
1073,F,I,2018,65
1073,F,I,2019,66
1073,F,I,2020,70
1073,F,S,2018,10
1073,F,S,2019,10
1073,F,S,2020,9
1073,F,T,2018,75
1073,F,T,2019,76
1073,F,T,2020,79
1073,M,I,2018,90
1073,M,I,2019,85
1073,M,I,2020,88
1073,M,T,2018,90
1073,M,T,2019,85
1073,M,T,2020,88
1073,T,I,2018,155
1073,T,I,2019,151
1073,T,I,2020,158
1073,T,S,2018,10
1073,T,S,2019,10
1073,T,S,2020,9
1073,T,T,2018,165
1073,T,T,2019,161
1073,T,T,2020,167
1074,F,I,2018,393
1074,F,I,2019,386
1074,F,I,2020,368
1074,F,S,2018,53
1074,F,S,2019,46
1074,F,S,2020,44
1074,F,T,2018,446
1074,F,T,2019,432
1074,F,T,2020,412
1074,M,I,2018,484
1074,M,I,2019,488
1074,M,I,2020,468
1074,M,S,2018,35
1074,M,S,2019,31
1074,M,S,2020,33
1074,M,T,2018,519
1074,M,T,2019,519
1074,M,T,2020,501
1074,T,I,2018,877
1074,T,I,2019,874
1074,T,I,2020,836
1074,T,S,2018,88
1074,T,S,2019,77
1074,T,S,2020,77
1074,T,T,2018,965
1074,T,T,2019,951
1074,T,T,2020,913
1075,F,I,2018,167
1075,F,I,2019,166
1075,F,I,2020,170
1075,F,S,2018,22
1075,F,S,2019,17
1075,F,S,2020,14
1075,F,T,2018,189
1075,F,T,2019,183
1075,F,T,2020,184
1075,M,I,2018,160
1075,M,I,2019,159
1075,M,I,2020,158
1075,M,S,2018,22
1075,M,S,2019,14
1075,M,S,2020,11
1075,M,T,2018,182
1075,M,T,2019,173
1075,M,T,2020,169
1075,T,I,2018,327
1075,T,I,2019,325
1075,T,I,2020,328
1075,T,S,2018,44
1075,T,S,2019,31
1075,T,S,2020,25
1075,T,T,2018,371
1075,T,T,2019,356
1075,T,T,2020,353
1076,F,I,2018,775
1076,F,I,2019,765
1076,F,I,2020,752
1076,F,S,2018,34
1076,F,S,2019,40
1076,F,S,2020,44
1076,F,T,2018,809
1076,F,T,2019,805
1076,F,T,2020,796
1076,M,I,2018,760
1076,M,I,2019,750
1076,M,I,2020,731
1076,M,S,2018,34
1076,M,S,2019,40
1076,M,S,2020,42
1076,M,T,2018,794
1076,M,T,2019,790
1076,M,T,2020,773
1076,T,I,2018,1535
1076,T,I,2019,1515
1076,T,I,2020,1483
1076,T,S,2018,68
1076,T,S,2019,80
1076,T,S,2020,86
1076,T,T,2018,1603
1076,T,T,2019,1595
1076,T,T,2020,1569
1077,F,I,2018,1021
1077,F,I,2019,1009
1077,F,I,2020,990
1077,F,S,2018,57
1077,F,S,2019,56
1077,F,S,2020,50
1077,F,T,2018,1078
1077,F,T,2019,1065
1077,F,T,2020,1040
1077,M,I,2018,933
1077,M,I,2019,931
1077,M,I,2020,927
1077,M,S,2018,56
1077,M,S,2019,59
1077,M,S,2020,54
1077,M,T,2018,989
1077,M,T,2019,990
1077,M,T,2020,981
1077,T,I,2018,1954
1077,T,I,2019,1940
1077,T,I,2020,1917
1077,T,S,2018,113
1077,T,S,2019,115
1077,T,S,2020,104
1077,T,T,2018,2067
1077,T,T,2019,2055
1077,T,T,2020,2021
1078,F,I,2018,17148
1078,F,I,2019,17089
1078,F,I,2020,16899
1078,F,S,2018,1827
1078,F,S,2019,1826
1078,F,S,2020,1807
1078,F,T,2018,18975
1078,F,T,2019,18915
1078,F,T,2020,18706
1078,M,I,2018,15956
1078,M,I,2019,15934
1078,M,I,2020,15758
1078,M,S,2018,1556
1078,M,S,2019,1564
1078,M,S,2020,1537
1078,M,T,2018,17512
1078,M,T,2019,17498
1078,M,T,2020,17295
1078,T,I,2018,33104
1078,T,I,2019,33023
1078,T,I,2020,32657
1078,T,S,2018,3383
1078,T,S,2019,3390
1078,T,S,2020,3344
1078,T,T,2018,36487
1078,T,T,2019,36413
1078,T,T,2020,36001
1079,F,I,2018,86
1079,F,I,2019,84
1079,F,I,2020,86
1079,F,S,2018,18
1079,F,S,2019,18
1079,F,S,2020,30
1079,F,T,2018,104
1079,F,T,2019,102
1079,F,T,2020,116
1079,M,I,2018,100
1079,M,I,2019,96
1079,M,I,2020,94
1079,M,S,2018,19
1079,M,S,2019,19
1079,M,S,2020,23
1079,M,T,2018,119
1079,M,T,2019,115
1079,M,T,2020,117
1079,T,I,2018,186
1079,T,I,2019,180
1079,T,I,2020,180
1079,T,S,2018,37
1079,T,S,2019,37
1079,T,S,2020,53
1079,T,T,2018,223
1079,T,T,2019,217
1079,T,T,2020,233
1080,F,I,2018,429
1080,F,I,2019,429
1080,F,I,2020,419
1080,F,S,2018,19
1080,F,S,2019,22
1080,F,S,2020,25
1080,F,T,2018,448
1080,F,T,2019,451
1080,F,T,2020,444
1080,M,I,2018,427
1080,M,I,2019,417
1080,M,I,2020,400
1080,M,S,2018,19
1080,M,S,2019,17
1080,M,S,2020,16
1080,M,T,2018,446
1080,M,T,2019,434
1080,M,T,2020,416
1080,T,I,2018,856
1080,T,I,2019,846
1080,T,I,2020,819
1080,T,S,2018,38
1080,T,S,2019,39
1080,T,S,2020,41
1080,T,T,2018,894
1080,T,T,2019,885
1080,T,T,2020,860
1081,F,I,2018,715
1081,F,I,2019,716
1081,F,I,2020,700
1081,F,S,2018,88
1081,F,S,2019,78
1081,F,S,2020,74
1081,F,T,2018,803
1081,F,T,2019,794
1081,F,T,2020,774
1081,M,I,2018,743
1081,M,I,2019,730
1081,M,I,2020,721
1081,M,S,2018,78
1081,M,S,2019,74
1081,M,S,2020,70
1081,M,T,2018,821
1081,M,T,2019,804
1081,M,T,2020,791
1081,T,I,2018,1458
1081,T,I,2019,1446
1081,T,I,2020,1421
1081,T,S,2018,166
1081,T,S,2019,152
1081,T,S,2020,144
1081,T,T,2018,1624
1081,T,T,2019,1598
1081,T,T,2020,1565
1082,F,I,2018,12700
1082,F,I,2019,12670
1082,F,I,2020,12590
1082,F,S,2018,1159
1082,F,S,2019,1180
1082,F,S,2020,1143
1082,F,T,2018,13859
1082,F,T,2019,13850
1082,F,T,2020,13733
1082,M,I,2018,12064
1082,M,I,2019,12001
1082,M,I,2020,11879
1082,M,S,2018,878
1082,M,S,2019,879
1082,M,S,2020,885
1082,M,T,2018,12942
1082,M,T,2019,12880
1082,M,T,2020,12764
1082,T,I,2018,24764
1082,T,I,2019,24671
1082,T,I,2020,24469
1082,T,S,2018,2037
1082,T,S,2019,2059
1082,T,S,2020,2028
1082,T,T,2018,26801
1082,T,T,2019,26730
1082,T,T,2020,26497
1083,F,I,2018,184
1083,F,I,2019,185
1083,F,I,2020,175
1083,F,S,2018,8
1083,F,S,2019,6
1083,F,S,2020,3
1083,F,T,2018,192
1083,F,T,2019,191
1083,F,T,2020,178
1083,M,I,2018,188
1083,M,I,2019,191
1083,M,I,2020,180
1083,M,S,2018,6
1083,M,S,2019,2
1083,M,S,2020,2
1083,M,T,2018,194
1083,M,T,2019,193
1083,M,T,2020,182
1083,T,I,2018,372
1083,T,I,2019,376
1083,T,I,2020,355
1083,T,S,2018,14
1083,T,S,2019,8
1083,T,S,2020,5
1083,T,T,2018,386
1083,T,T,2019,384
1083,T,T,2020,360
1084,F,I,2018,108
1084,F,I,2019,109
1084,F,I,2020,107
1084,F,S,2018,14
1084,F,S,2019,14
1084,F,S,2020,14
1084,F,T,2018,122
1084,F,T,2019,123
1084,F,T,2020,121
1084,M,I,2018,114
1084,M,I,2019,110
1084,M,I,2020,112
1084,M,S,2018,11
1084,M,S,2019,8
1084,M,S,2020,9
1084,M,T,2018,125
1084,M,T,2019,118
1084,M,T,2020,121
1084,T,I,2018,222
1084,T,I,2019,219
1084,T,I,2020,219
1084,T,S,2018,25
1084,T,S,2019,22
1084,T,S,2020,23
1084,T,T,2018,247
1084,T,T,2019,241
1084,T,T,2020,242
1085,F,I,2018,157
1085,F,I,2019,157
1085,F,I,2020,145
1085,F,S,2018,11
1085,F,S,2019,11
1085,F,S,2020,12
1085,F,T,2018,168
1085,F,T,2019,168
1085,F,T,2020,157
1085,M,I,2018,162
1085,M,I,2019,155
1085,M,I,2020,161
1085,M,S,2018,3
