CMN,anziani,fam,istr_sup,maschi,minori,occ,pop,stran
93007,1502,3605,480,4654,1548,4284,9258,1149
93008,459,1184,262,1259,382,1130,2505,260
93009,1256,2650,363,3143,955,2714,6361,469
93010,1494,3549,533,4128,1274,3749,8257,973
93011,170,423,38,411,93,346,826,71
93012,303,641,77,732,219,636,1480,121
93013,846,2038,254,2535,866,2355,5126,497
93014,83,171,14,184,37,155,352,7
93015,201,455,27,431,92,368,877,22
93016,110,221,19,206,29,145,384,18
93017,3428,7545,1590,8848,2717,8039,18067,1126
93018,493,1173,222,1306,436,1296,2684,148
93019,59,185,17,183,41,194,372,4
93020,320,672,82,742,218,610,1490,153
93021,1970,4825,730,5743,2002,5375,11786,862
93022,1981,5188,843,6323,2338,5818,12697,1133
93024,133,318,47,286,56,260,571,25
93025,2169,4965,733,5731,1878,5066,11622,1250
93026,351,697,90,772,184,655,1539,106
93027,872,1937,238,2097,613,1823,4323,425
93028,583,1121,105,1329,397,1108,2682,173
93029,1278,2873,364,3861,1283,3424,7758,1522
93030,329,687,69,721,240,598,1484,107
93031,653,1449,257,1534,434,1350,3140,214
93032,2939,6577,1259,7324,2293,6727,15067,1204
93033,10358,24231,7152,24640,7753,22289,51403,7656
93034,1319,3225,423,4297,1544,3671,8483,1610
93035,454,1324,128,1698,673,1511,3401,593
93036,1044,2559,617,2881,982,2668,5942,431
93037,3529,8386,1720,9807,3160,8877,20058,2318
93038,888,1827,225,2515,631,1994,4717,943
93039,279,594,87,712,192,609,1426,185
93040,818,1710,299,2109,676,1860,4220,305
93041,2613,6500,1313,7368,2433,6904,15077,1290
93042,406,973,113,1083,327,986,2182,205
93043,1098,2621,385,3172,1068,2990,6346,344
93044,2385,5323,944,5803,1812,5124,11942,1486
93045,105,164,9,143,9,105,286,9
93046,98,220,15,180,21,129,346,20
93047,342,793,102,875,301,775,1780,145
93049,184,394,39,361,84,270,717,44
93050,257,553,72,683,221,573,1304,115
93051,1631,3468,490,4202,1294,3794,8374,718
93052,234,705,62,855,314,726,1684,271
93053,661,1723,239,1935,593,1820,3890,430
94001,65,160,39,205,49,148,395,14
94002,1007,2188,564,2378,597,1984,4796,179
94003,173,350,31,335,89,230,665,38
94004,189,343,32,317,84,213,675,28
94005,134,367,76,398,99,287,733,34
94006,201,471,102,425,66,340,821,30
94007,263,547,115,646,158,509,1279,20
94008,191,467,78,507,122,346,1044,21
94009,72,178,28,165,39,122,314,34
94010,282,695,117,803,214,562,1577,41
94011,28,72,9,90,6,43,153,17
94012,121,258,42,241,52,159,474,8
94013,27,64,4,59,2,42,101,0
94014,303,568,85,593,124,374,1170,58
94015,56,100,22,111,12,80,204,1
94016,212,409,57,457,104,310,919,32
94017,222,577,125,638,189,501,1291,26
94018,50,86,5,86,18,41,170,2
94019,150,315,73,299,57,212,584,45
94020,176,298,60,320,62,212,646,18
94021,311,786,117,909,222,696,1826,22
94022,542,1270,222,1462,428,1070,2889,47
94023,3752,8729,3164,10101,3216,7784,20971,1062
94024,126,281,28,324,105,221,659,11
94025,176,445,70,543,176,412,1057,47
94026,366,699,88,822,196,582,1656,27
94027,215,413,78,474,127,333,963,30
94028,410,931,209,1184,320,901,2316,110
94029,111,263,58,262,47,174,505,15
94030,470,936,259,992,255,689,2056,98
94031,209,659,228,806,242,638,1578,95
94032,153,344,42,413,104,294,829,24
94033,67,144,31,122,22,95,244,14
94034,80,186,46,232,58,156,429,17
94035,180,329,38,337,32,243,647,11
94036,59,164,34,164,31,100,309,10
94037,208,329,30,301,67,169,597,23
94038,372,977,217,1090,321,872,2186,43
94039,236,473,94,542,120,337,1033,52
94040,208,419,57,435,78,281,871,24
94041,102,248,45,256,48,190,510,17
94042,227,508,108,544,129,376,1081,72
94043,124,256,30,210,44,143,439,20
94044,238,589,146,697,227,484,1366,62
94045,115,355,58,346,77,227,676,26
94046,98,169,27,174,38,117,344,11
94047,76,168,15,147,27,80,275,8
94048,149,319,36,299,45,187,606,35
94049,174,312,55,310,41,230,662,16
94050,458,1042,183,1034,311,757,2134,77
94051,159,353,68,327,54,248,642,22
94052,1754,4331,1320,5384,1654,4220,11048,501
95001,510,1105,166,1268,361,930,2572,61
95002,111,194,18,187,41,157,411,20
95003,80,112,10,121,24,75,243,1
95004,332,606,70,667,139,440,1322,18
95005,77,160,13,180,44,120,353,7
95006,647,1517,192,1883,520,1706,3769,50
95007,248,416,49,379,61,237,806,29
95008,99,171,12,181,37,89,355,4
95009,78,150,7,156,27,94,317,5
95010,19,42,1,40,10,26,80,3
95011,222,536,52,603,148,402,1219,19
95012,179,289,20,298,42,172,576,4
95013,117,270,22,322,87,225,654,18
95014,36,65,4,68,10,44,134,0
95015,300,632,57,766,232,517,1519,13
95016,50,72,7,75,19,46,159,8
95017,314,576,82,581,113,418,1191,3
95018,1712,3863,501,4397,1157,3343,8843,163
95019,730,1302,178,1226,258,844,2493,37
95020,205,418,34,420,78,269,861,22
95021,904,1882,311,2041,584,1578,4285,102
95022,102,199,24,246,38,150,453,7
95023,198,323,33,359,74,235,722,11
95024,171,355,24,399,91,271,821,5
95025,883,1933,173,2342,585,1567,4614,46
95026,208,430,39,530,130,329,1014,12
95027,320,612,65,737,200,523,1459,17
95028,97,190,14,215,54,130,419,6
95029,843,1666,201,1963,471,1314,3974,28
95030,175,338,27,341,56,236,669,24
95031,304,714,91,835,234,573,1709,50
95032,170,305,27,302,62,196,629,21
95033,211,511,74,607,150,434,1161,53
95034,125,225,4,215,40,127,463,4
95035,306,740,92,828,245,618,1709,23
95036,100,152,11,161,47,85,329,4
95037,212,475,32,565,146,378,1139,8
95038,6059,13960,3934,14499,3620,11965,30723,932
95039,215,578,81,740,232,594,1487,17
95040,80,136,18,134,30,85,282,10
95041,462,886,110,1062,267,778,2110,25
95042,41,95,4,123,24,71,228,0
95043,430,921,79,1042,240,700,2036,40
95044,186,289,17,303,61,200,622,15
95045,626,1244,127,1405,358,1013,2814,16
95046,507,1009,64,1259,346,779,2521,49
95047,748,1937,324,2323,614,1806,4673,59
95048,96,165,11,165,16,105,334,5
95049,541,994,125,1115,285,826,2247,39
95050,506,1176,154,1201,290,838,2407,44
95051,328,637,158,698,174,517,1434,22
95052,436,922,165,991,261,812,2018,59
95053,391,733,100,857,233,592,1698,31
95054,131,206,13,199,38,101,430,6
95055,44,85,11,72,17,41,159,7
95056,174,386,51,455,100,337,892,19
95057,155,337,38,398,92,284,779,7
95058,77,149,22,156,16,108,296,1
95059,406,925,105,1060,237,809,2126,39
95060,132,226,30,263,41,138,491,37
95061,40,94,4,123,28,69,226,2
95062,456,1010,111,1130,298,799,2302,32
95063,120,202,19,169,29,111,348,8
95064,45,79,4,73,12,40,146,5
95065,1903,4087,406,4946,1304,3473,9830,159
95066,190,404,36,478,106,326,943,49
95067,273,549,80,540,114,382,1116,34
95068,105,244,17,239,51,139,489,3
95069,554,1193,108,1364,341,887,2724,49
95070,185,361,27,370,70,238,724,9
95071,74,140,14,139,37,90,302,4
95072,371,664,48,753,183,520,1518,12
95073,78,146,8,140,25,90,289,2
95074,213,479,47,571,164,408,1142,20
95075,191,433,21,476,125,329,998,17
95076,72,144,8,173,47,110,348,0
95077,65,135,10,151,42,116,314,7
95078,47,53,4,55,13,28,121,3
95079,1364,3459,564,3635,1023,2655,7533,150
95080,96,212,20,195,50,140,437,12
95082,395,854,108,832,163,628,1691,19
95083,161,355,43,305,51,185,586,25
95084,41,87,16,74,13,49,155,3
95085,125,209,8,223,54,121,445,10
95086,41,86,8,97,37,63,194,2
95087,234,490,71,469,111,354,1005,29
95088,64,111,14,121,21,81,239,6
96001,63,152,13,146,52,127,319,13
96002,703,1437,182,1451,355,1234,3027,167
96003,210,497,52,547,173,523,1134,39
96004,9778,21994,4542,20172,5637,18062,42943,3693
96005,211,438,56,461,113,350,894,31
96006,188,385,44,408,124,395,872,20
96007,431,932,84,951,239,868,1958,62
96008,25,72,11,73,18,61,139,1
96009,87,163,15,154,34,126,314,8
96010,260,516,73,535,135,487,1112,24
96012,1618,3348,414,3509,971,3168,7356,223
96013,49,96,9,98,25,82,186,5
96014,81,192,15,176,54,171,393,13
96015,127,343,31,399,124,359,795,38
96016,710,1569,193,1786,482,1528,3537,297
96018,511,1249,161,1353,429,1294,2802,87
96019,481,890,89,814,163,652,1673,86
96020,3222,6663,731,6681,1839,5893,14070,816
96021,381,711,67,682,181,587,1412,87
96023,110,235,20,217,65,174,455,11
96024,148,351,49,353,80,317,708,16
96025,106,234,28,280,81,226,539,22
96026,843,1787,245,1733,471,1602,3710,244
96027,19,50,8,57,16,48,110,1
96028,362,723,87,727,185,614,1485,35
96030,77,168,57,205,37,159,381,31
96031,96,231,35,259,77,233,528,33
96032,398,923,107,945,250,812,1932,104
96033,154,242,28,239,46,178,492,17
96034,133,248,31,263,82,219,566,37
96035,823,1671,171,1791,482,1540,3715,128
96037,239,584,66,662,197,598,1319,38
96038,141,274,64,280,65,257,579,22
96039,249,455,50,463,108,360,927,41
96040,873,1753,242,1795,504,1605,3777,195
96041,604,1218,196,1246,324,1139,2627,70
96042,327,713,94,731,160,601,1466,97
96043,114,223,25,233,54,207,473,4
96044,39,112,18,95,15,74,178,4
96046,458,957,241,1021,265,907,2050,98
96047,788,1689,235,1800,513,1623,3733,164
96048,318,543,47,549,129,446,1119,47
96049,513,1089,128,1123,250,1012,2301,46
96050,542,987,101,961,248,778,2037,131
96053,292,648,119,726,194,626,1430,78
96054,205,380,64,406,107,353,858,46
96055,22,56,6,47,9,28,104,6
96056,320,743,108,740,177,653,1543,72
96057,144,305,27,273,79,219,561,17
96058,392,835,91,957,264,835,1871,48
96059,518,1150,123,1240,326,1156,2595,71
96063,255,635,95,642,213,571,1322,43
96064,164,358,68,356,95,338,750,18
96065,247,498,57,485,108,443,1005,53
96066,190,420,58,470,127,421,934,31
96067,78,134,13,130,33,115,270,10
96068,561,1170,135,1160,326,982,2385,151
96069,44,97,11,106,35,79,207,7
96071,527,1070,172,1162,318,1041,2385,34
96072,46,95,11,100,29,90,206,7
96074,217,432,39,451,104,378,906,50
96075,116,235,31,248,64,180,483,61
96076,207,507,64,609,192,588,1222,44
96077,1699,3619,451,3656,963,3359,7618,307
96078,73,139,15,155,36,146,334,9
96079,41,86,4,94,27,93,191,3
96080,322,695,122,658,192,586,1374,82
96081,82,185,19,197,56,176,392,25
96082,257,548,45,561,138,456,1119,30
96083,213,439,64,471,134,425,988,30
96085,588,1169,143,1292,335,1145,2642,120
96086,123,268,49,258,56,194,506,27
96087,348,885,89,1019,320,933,2038,104
96088,2592,4953,498,5019,1284,4180,10342,722
97001,565,1469,292,1552,459,1465,3191,161
97002,459,1161,163,1434,423,1228,2794,334
97003,383,924,147,1135,409,1012,2297,152
97004,552,1765,275,2091,762,1939,4149,303
97005,375,988,153,1170,390,1043,2373,170
97006,976,2087,368,2480,766,2190,5010,342
97007,284,644,100,612,171,544,1280,85
97008,778,1811,321,1688,441,1437,3418,148
97009,525,1414,233,1650,548,1570,3309,165
97010,840,1867,306,2254,697,1947,4466,346
97011,454,1137,158,1465,515,1242,2895,318
97012,765,2339,477,2678,925,2630,5369,489
97013,2631,5758,777,6634,2069,5830,13592,1268
97014,247,601,90,685,199,609,1388,64
97015,169,412,41,414,112,370,841,33
97016,2341,5413,1183,6428,2153,5790,13128,747
97017,698,1777,254,2222,779,1936,4388,326
97018,103,266,35,262,77,240,521,17
97019,355,1048,177,1326,444,1232,2601,176
97020,734,1638,396,1845,585,1621,3788,487
97021,413,990,131,1185,370,1045,2379,106
97022,643,1581,253,1847,568,1674,3739,238
97023,1332,3502,653,3959,1264,3513,7970,698
97024,246,753,117,890,268,868,1730,54
97025,238,525,47,579,171,533,1155,38
97026,753,1952,288,2368,856,2147,4761,376
97027,47,131,16,143,40,119,272,13
97028,266,682,124,839,264,764,1699,132
97029,240,702,119,864,262,772,1649,144
97030,591,1250,176,1277,356,1084,2596,183
97031,385,1034,124,1260,431,1177,2531,153
97032,73,151,14,157,33,125,322,15
97033,214,484,96,576,171,543,1209,27
97034,127,310,24,342,92,297,695,15
97035,166,369,32,378,136,321,764,28
97036,1620,3543,755,4133,1305,3716,8443,394
97037,369,998,118,1298,446,1133,2516,190
97038,498,1166,224,1337,450,1191,2671,178
97039,437,1182,293,1239,404,1143,2486,89
97040,366,863,104,969,318,824,1931,136
97042,9614,21822,6508,22962,7077,20512,47454,5027
97043,353,996,170,1062,315,936,2122,129
97044,758,2131,479,2502,900,2324,5065,555
97045,865,1820,491,2063,699,1803,4256,554
97046,2258,4566,906,4973,1354,4359,10082,486
97047,52,190,22,197,55,170,379,22
97048,3186,6346,1824,7051,2307,6083,14702,1396
97049,1488,3801,662,4287,1454,4042,8683,644
97050,118,246,40,229,58,221,467,20
97051,570,1412,166,1790,623,1597,3548,237
97052,281,729,115,937,290,851,1866,68
97053,461,1167,330,1326,434,1224,2673,111
97054,864,1709,294,2033,609,1721,4141,315
97055,6,21,2,17,3,13,29,0
97056,600,1459,175,1814,626,1556,3660,296
97057,1662,3766,698,4508,1591,3904,9128,943
97058,1060,2613,546,3186,1078,2746,6406,746
97059,1252,2914,350,3471,1133,2985,6983,635
97060,250,617,95,617,152,573,1219,104
97061,881,2104,459,2339,767,2116,4771,661
97062,625,1581,334,1896,684,1666,3834,390
97063,85,158,6,171,29,130,337,0
97064,30,64,4,68,10,62,132,0
97065,322,820,84,973,335,868,1929,106
97067,224,472,73,430,104,339,878,62
97068,334,941,190,1084,350,1041,2182,161
97069,351,847,68,1106,383,1019,2175,13
97070,338,915,84,1105,426,993,2256,197
97071,1033,2643,573,3087,1140,2782,6248,628
97072,440,1253,188,1569,539,1368,3071,179
97074,351,881,154,1089,351,1003,2127,179
97075,356,956,110,1151,398,1024,2330,158
97076,475,1157,248,1419,447,1271,2796,212
97077,29,90,9,71,13,60,145,9
97078,271,713,123,865,308,821,1755,64
97079,93,248,21,286,80,253,539,57
97082,564,1400,192,1709,605,1554,3406,81
97083,2011,4726,826,5496,1777,4961,11210,943
97084,175,395,86,373,87,325,741,58
97086,621,1191,226,1324,376,1185,2766,144
97090,359,899,165,1050,338,974,2096,132
97091,706,2305,384,2756,944,2601,5520,329
97092,731,1898,305,2324,772,2075,4646,366
97093,121,276,26,258,68,190,500,17
98001,57,119,15,144,36,127,282,16
98002,228,485,62,552,171,435,1069,137
98003,219,725,99,878,335,833,1734,156
98004,679,1796,241,2176,750,1966,4311,643
98005,288,946,127,1211,468,1164,2416,236
98006,494,1103,142,1378,391,1190,2665,370
98008,358,1188,144,1481,560,1411,2942,232
98009,430,1286,196,1558,613,1496,3176,194
98010,2644,6375,1086,7520,2408,6695,15213,2041
98011,334,674,67,752,171,696,1503,100
98012,382,1249,118,1544,563,1336,3006,372
98013,318,672,95,759,196,705,1546,112
98014,785,1989,259,2250,611,2115,4502,372
98015,323,1089,175,1463,596,1402,2908,233
98017,373,925,99,1056,326,947,2116,220
98018,237,909,96,1079,405,1058,2164,158
98019,2903,6690,1470,7502,2507,6656,15548,1955
98020,222,981,98,1170,403,1139,2262,197
98021,433,1218,254,1402,431,1366,2864,235
98022,204,487,85,522,168,524,1120,113
98023,45,106,7,106,27,95,202,12
98024,226,618,78,781,239,714,1534,209
98025,274,919,99,1126,412,1071,2219,317
98026,290,965,139,1161,363,1157,2265,132
98027,125,540,68,664,242,659,1303,101
98028,501,1101,157,1273,384,1073,2549,311
98029,447,1078,174,1356,414,1191,2635,355
98030,453,1047,117,1218,393,1096,2455,276
98031,8337,20492,6097,21581,6819,19820,44815,6407
98032,1193,3138,355,3734,1355,3251,7589,1083
98033,10,25,3,35,14,35,65,9
98034,177,547,85,679,268,649,1363,97
98035,621,1300,163,1473,427,1309,3008,257
98036,254,704,91,914,317,813,1760,204
98037,540,1822,233,2240,792,2129,4385,504
98038,105,189,24,214,64,186,441,34
98039,168,689,98,900,288,819,1712,217
98040,385,947,183,1102,378,1082,2241,98
98041,795,2393,262,2913,1013,2739,5814,485
98042,367,839,109,970,314,866,1986,215
98043,296,759,105,1047,363,833,2004,398
98044,223,569,75,709,233,639,1421,136
98045,201,687,127,850,299,844,1711,139
98046,413,1082,108,1281,405,1179,2609,214
98047,318,766,135,923,299,847,1826,66
98048,603,1590,242,1896,605,1733,3733,332
98049,550,1472,214,1637,494,1624,3354,350
98050,2172,5498,881,6584,2359,5586,13225,2761
98051,344,814,111,928,285,860,1857,78
98052,327,829,91,948,305,858,1931,211
98053,361,761,78,884,282,774,1784,226
98054,596,1505,200,1908,724,1725,3867,511
98055,444,1423,230,1752,677,1644,3448,418
98056,901,2427,330,2903,1033,2683,5919,893
98057,142,365,46,464,152,451,919,55
98058,253,657,76,777,246,680,1539,145
98059,207,670,67,872,321,734,1735,268
98060,201,655,111,973,373,836,1867,250
98061,936,3037,405,3634,1399,3519,7415,777
98062,255,605,72,761,233,683,1491,140
99001,3131,8123,1434,9480,3236,7997,19458,2320
99002,3258,7803,1762,7898,2335,7027,16723,1849
99003,1548,4250,716,5219,1738,4409,10503,786
99004,210,497,64,576,162,425,1124,124
99005,2112,5699,1086,6773,2296,5895,13780,1221
99006,265,570,105,657,183,559,1329,151
99008,293,927,148,1099,382,1003,2227,168
99009,163,391,60,496,162,422,994,59
99011,1174,2878,537,3485,1223,3037,7176,836
99013,7031,16131,3383,16472,5063,14227,34942,3470
99014,27507,66344,18061,72184,23189,61895,150240,20702
99015,445,1308,171,1535,456,1312,3009,279
99016,641,2242,331,2787,1095,2595,5624,554
99017,1627,3912,762,4582,1583,4115,9441,755
99018,3804,8985,1830,10838,3670,9770,22288,1944
99020,1669,3979,734,5048,1754,4080,10047,879
99021,86,174,18,184,47,140,376,20
99022,159,339,41,410,114,361,792,47
99023,1397,3061,558,3507,1035,2832,7064,722
99024,602,1207,181,1312,320,1097,2653,102
99025,503,1203,166,1441,477,1129,2860,335
99026,457,946,95,1024,226,928,2034,114
99027,185,467,69,510,166,456,1065,58
99028,712,2061,305,2602,920,2266,5186,376
99029,797,2925,435,3446,1291,2927,6842,639
100001,587,1391,130,1611,444,1423,3102,195
100002,2241,5767,875,7534,2560,6927,15098,2002
100003,3406,7240,834,9648,3217,8186,19477,3154
100004,1741,3849,691,4963,1754,4467,10169,1611
100005,32778,77997,13669,98750,33046,87928,201410,50918
100006,2099,4192,639,4864,1396,4469,9975,735
100007,1280,2720,261,2995,796,2595,6038,536
101001,418,935,112,942,308,534,1974,94
101002,293,708,101,768,250,494,1572,48
101003,190,282,36,245,39,155,531,19
101004,550,1115,120,1143,354,746,2403,117
101005,212,472,76,443,106,277,899,42
101006,231,499,65,511,115,326,1047,22
101007,526,1067,121,1212,366,712,2560,34
101008,1932,5510,958,6695,2653,4220,13833,766
101009,861,2373,357,2560,912,1788,5253,242
101010,8442,25133,5807,29966,10656,19405,60123,3550
101011,611,1318,211,1310,433,904,2798,113
101012,1718,4338,417,4705,1616,2586,9465,589
101013,1744,6271,578,8752,3768,4322,16962,1797
101014,560,1474,144,1598,573,983,3249,198
101015,967,2422,302,2926,1149,1987,6025,240
101016,318,485,69,503,99,313,1027,9
101017,1319,3480,489,4347,1622,2964,8700,235
101018,531,1363,223,1562,554,1033,3185,97
101019,771,2044,339,2654,997,1606,5345,371
101020,378,855,157,960,314,636,1966,52
101021,229,373,41,348,58,204,725,57
101022,360,811,158,947,323,581,1935,40
101023,306,567,77,529,112,327,1083,22
101024,479,1164,144,1374,512,793,2851,74
101025,907,2732,470,2982,1087,1986,6146,300
101026,160,366,30,385,106,244,761,11
101027,351,745,88,781,239,550,1641,23
102001,455,853,83,939,263,525,1941,16
102002,219,573,82,619,172,409,1286,23
102003,658,1962,284,2010,582,1166,3855,361
102004,104,286,63,311,92,211,630,27
102005,182,447,68,482,112,295,984,3
102006,621,1291,142,1512,466,910,3015,84
102007,191,473,82,544,203,374,1109,24
102008,413,930,95,903,279,519,1844,25
102009,436,901,234,986,248,626,2019,116
102010,354,885,65,964,328,649,2005,11
102011,967,2025,311,2415,741,1549,4960,92
102012,251,653,92,870,331,555,1758,37
102013,180,522,81,669,229,410,1317,23
102014,372,741,85,900,258,572,1827,50
102015,231,609,56,810,309,538,1610,71
102016,270,789,88,991,334,665,1967,30
102017,340,1538,370,2163,1039,1635,4406,153
102018,439,885,125,844,195,445,1685,88
102019,566,1347,241,1634,578,979,3327,173
102020,280,866,152,988,331,761,2055,147
102021,997,2576,336,3178,1071,2116,6401,303
102022,94,299,27,336,79,212,672,14
102023,362,715,124,768,186,546,1564,27
102024,207,515,18,566,212,292,1127,13
102025,1065,2619,532,3015,820,1692,5911,358
102026,230,618,128,600,190,348,1245,54
102027,1478,3741,811,4337,1410,2662,8882,668
102028,236,486,52,490,140,265,1023,22
102029,208,423,61,443,77,288,891,46
102030,864,2178,470,2404,761,1621,4805,380
102031,655,1715,247,2194,791,1330,4382,201
102032,697,1531,253,1968,687,1222,3954,93
102033,350,835,135,1014,337,669,2084,104
102034,310,1015,142,1304,511,852,2535,167
102035,273,584,82,611,172,359,1231,26
102036,484,1115,290,1441,494,938,2889,176
102037,904,2507,448,3186,1105,2006,6352,111
102038,156,454,79,453,138,258,921,80
102039,159,461,61,582,241,384,1123,32
102040,323,887,184,1137,433,850,2291,101
102041,129,367,76,400,129,258,797,20
102042,275,656,155,679,181,510,1370,129
102043,347,927,224,1170,411,855,2349,107
102044,1078,2684,633,2879,803,1953,6022,307
